compañia,pasajeros,duracion,distancia,direccion,hora,dia
1,1,355,0.9426621103158352,-46.94915616524292,18,Domingo
1,4,276,0.9249902507393798,-70.466692731806,12,Sabado
2,1,359,0.6810474918449998,-14.981742943433533,15,Miercoles
1,1,835,4.806928939069965,-152.04589660974747,23,Lunes
2,1,530,1.8079044477029629,41.2141079905161,11,Lunes
2,1,797,1.233977761963384,-55.966615781827315,8,Viernes
2,1,368,2.625767121828313,-145.27288092922734,10,Sabado
2,1,472,1.1696005455597511,-100.90818223119551,14,Sabado
2,5,371,0.881053600493485,-135.67530532338586,21,Domingo
2,1,921,3.287929839093944,-170.27440070779838,22,Miercoles
2,2,466,3.420195906748841,108.48383663834149,2,Domingo
2,2,136,0.4586859706542393,132.17208475420082,16,Sabado
2,1,532,1.8943264780558131,65.02695887271746,22,Sabado
1,1,437,1.8493165469252315,5.861010079219137,7,Sabado
2,5,429,1.84400079446715,23.9459670266078,6,Martes
1,1,485,1.6251372073611567,-61.58178091392523,11,Sabado
1,1,568,2.2459559154744366,-135.26928684202414,20,Jueves
2,6,924,2.5435813886338363,-117.95663156837841,13,Sabado
2,6,809,3.2991040210825924,-127.26027026069828,4,Domingo
2,2,214,1.6068002703443454,-157.86768081391085,1,Martes
2,6,162,0.539432356132426,-85.39749333442109,14,Domingo
2,1,324,1.4924727212031983,-60.637186987496484,8,Martes
2,3,802,3.1985250948420707,127.6972428608304,1,Viernes
2,6,362,0.5726742640805629,-61.2179412117041,13,Lunes
1,1,562,1.921832102782258,10.696979706188827,23,Sabado
2,1,582,2.9897480530207163,16.03631167635017,23,Viernes
1,1,979,3.468075286149221,-144.79205089206027,10,Sabado
2,1,725,3.1535890574434937,-134.83803041929076,4,Lunes
1,1,820,3.4900402834168043,19.88583240912752,15,Sabado
2,1,278,0.920557292221655,-32.80892995943309,20,Domingo
2,5,331,0.646884420644087,148.83745709351794,8,Martes
2,3,175,0.5420123034119808,-15.045030231601393,19,Domingo
2,1,505,2.7427112479015885,30.49958324773825,21,Martes
2,1,776,2.72437976427638,34.66962226851889,19,Miercoles
2,6,636,2.023486732704002,82.11243675453525,21,Jueves
2,1,882,5.734557926317367,25.94272147996524,21,Lunes
2,6,423,1.7234312293916731,-144.55037874414796,8,Sabado
2,5,673,2.9495205801175644,11.659905580756075,16,Sabado
1,1,564,2.0383828608294445,2.7469928043913723,8,Viernes
1,1,728,2.740335612664937,131.87472180035817,8,Miercoles
1,1,190,1.1194914247412897,-155.41515702747594,12,Sabado
2,1,994,4.495831490932198,-145.9518774916726,10,Martes
1,3,11,0.000770897561241138,-123.38314852711788,12,Jueves
1,1,667,2.2310664155664304,40.754765342743156,10,Miercoles
2,1,253,0.9809551613774308,39.399086028857326,9,Viernes
2,1,223,1.1342265200090191,-100.72915853088,2,Domingo
1,1,324,1.1778995138129758,-150.33444028766903,11,Viernes
2,1,967,1.9041338965380887,-151.3887004135541,11,Miercoles
2,1,973,7.640554815750425,-97.44452832635577,8,Lunes
1,1,55,0.2722044332470146,-60.293849374970215,12,Miercoles
1,1,834,2.811497435375002,128.11551232703872,21,Jueves
2,1,181,0.5889733644285207,-162.4649877368405,8,Martes
2,1,331,1.0592023748185704,4.001519634336556,16,Martes
2,1,425,1.1935295224996538,-132.47025683395012,20,Viernes
1,2,481,1.0558537463045643,-127.4583265089534,7,Viernes
2,2,282,0.7564506284034057,-36.47419559786166,14,Martes
1,4,639,2.0541076816678565,43.695133270170814,15,Martes
2,2,565,1.7124650851358825,138.14001138713536,16,Lunes
2,6,389,1.2799892539751143,-45.338178131010466,13,Jueves
1,1,283,0.7078732081407519,52.71023710248721,22,Viernes
1,2,524,2.068829239861236,-140.04550958405366,22,Miercoles
2,1,180,0.6934231873033897,17.85647624108486,13,Martes
1,1,951,7.844439453117663,-146.20688478942174,22,Sabado
2,2,548,0.8875643937935843,-113.06870198842834,21,Domingo
2,1,480,2.2300688917552978,-151.397430500354,17,Viernes
2,6,837,0.9430528274062348,24.00183462512783,10,Lunes
2,1,691,2.1484105114798115,-130.2352987857118,20,Miercoles
2,2,989,5.50412713927332,-167.5466716605445,2,Sabado
2,2,936,3.0687022293805337,23.64353123905044,11,Miercoles
2,1,485,2.9263974582058863,-94.06151360474621,4,Lunes
1,1,877,3.1506488115830846,23.891501293415665,12,Miercoles
1,1,949,2.4015638259065883,-79.0558903099694,12,Viernes
2,1,682,5.489538695464627,28.419039059826087,0,Lunes
1,1,702,3.2836621874641474,-149.62327569516427,22,Miercoles
1,1,472,2.045764332434141,5.587966469433716,19,Martes
1,1,591,2.1067710924263503,-146.31402572003125,19,Lunes
1,1,329,1.3797606801473052,-159.20750777955465,10,Miercoles
2,1,452,1.6081692676680754,171.63893972358213,19,Viernes
1,2,689,1.5773414450706358,154.48438297594578,12,Martes
1,1,660,2.801350731715396,19.918780825541354,14,Jueves
2,1,525,2.1485816107912923,50.345944477004956,21,Martes
2,1,66,0.012700527425683237,-20.74757411580931,17,Viernes
2,2,630,0.8768142414835677,-160.20708502339428,8,Miercoles
1,1,803,4.208586091651232,32.264620648908036,16,Lunes
1,1,307,1.0622729092252814,-136.67779590985114,11,Sabado
2,1,947,4.149058428911991,106.60014349285612,21,Viernes
2,1,802,2.0462130667105516,-146.74065840484016,18,Miercoles
1,1,537,1.934922235032308,14.261238972932244,19,Domingo
2,1,323,0.7835617154104039,-153.55591785210174,9,Jueves
2,1,330,1.4837277328374077,-60.22091036897178,19,Miercoles
1,1,927,4.322168856283592,-143.32986538111422,20,Viernes
2,5,617,1.7532448407694448,164.91987903121046,18,Sabado
2,1,248,1.3480511017848578,32.00209553446915,0,Martes
2,1,253,0.8092930410778525,-134.02470538540476,21,Jueves
2,1,319,1.3044864856338172,-5.910199339436946,15,Sabado
2,1,174,1.2027264251827037,30.85820186068567,4,Viernes
2,1,680,1.7392071028675868,29.00035669881309,9,Martes
1,1,625,6.197314013494741,-153.66354836613894,5,Jueves
2,1,256,0.5986107316480542,-143.19722643489547,7,Jueves
2,6,492,1.1889866941648102,41.53905437403743,10,Miercoles
1,1,544,1.2824180309238802,10.041829525060034,12,Viernes
1,1,611,1.9382357726585948,129.53464734789807,8,Lunes
1,1,359,0.8972806939095498,-95.50340051169222,0,Jueves
2,1,98,0.6442629729652417,-49.81590507559272,0,Viernes
2,1,400,1.2481206014609332,7.689855304146991,14,Martes
2,1,299,0.6825023863158348,-0.21575258530417024,21,Viernes
2,1,112,0.4555857508715426,-143.64416556542727,3,Domingo
1,1,432,1.4624175882443184,-153.2584764069596,13,Jueves
1,1,302,1.827353219737296,34.03189134051281,13,Viernes
2,1,790,1.020611517036819,152.5888072624086,11,Domingo
2,1,294,0.6322380817008374,118.83910223541531,22,Jueves
1,1,481,2.081139880451567,155.8778260367369,16,Sabado
2,1,996,5.713000996377139,-155.32904413509883,15,Jueves
2,1,887,3.5887908241950006,44.000814239456794,22,Miercoles
1,1,484,2.1786576627707004,97.1833113989795,20,Sabado
1,1,868,2.9671002175689716,22.867805281009442,16,Martes
2,1,370,0.9304519295609364,28.810647771328235,13,Sabado
1,1,755,2.03702663894687,-134.29405287579158,12,Lunes
2,1,610,4.0135309459017,15.148684834721275,17,Jueves
2,1,228,1.3243273981790546,-63.68155101121788,16,Sabado
1,1,243,0.967042534545528,43.12091368514977,19,Lunes
2,1,711,3.270349238195306,114.64992918718448,0,Jueves
2,1,392,2.166963762873539,-99.17150419661932,23,Domingo
1,2,679,0.9726729296458976,96.98473591888671,18,Miercoles
2,1,604,4.237487880339579,-128.62000003664895,8,Domingo
1,1,703,1.4279033083167119,7.943588744753933,3,Domingo
2,5,361,1.2644820173759612,38.55819941790308,2,Viernes
1,1,643,3.055140701181663,-92.00117496864422,4,Sabado
1,1,432,2.1862365925605696,28.969965507009288,23,Miercoles
1,1,9,0.05495500559305695,64.38995343053483,16,Viernes
2,1,778,2.2046330387220654,142.30643135010246,23,Sabado
2,1,898,2.7738461993192094,-115.82783126937132,6,Jueves
2,2,201,1.4039523298226002,28.196534076192783,14,Lunes
1,2,242,0.7210326642466416,-67.00413598156656,1,Domingo
2,1,388,1.9930060607444244,43.69281003484853,23,Sabado
1,1,845,1.2622052175472207,79.28505794065389,15,Domingo
2,1,158,0.4469619947694761,8.179823213819528,22,Lunes
1,1,497,3.2324522620505065,11.175516569555066,23,Miercoles
1,1,3,0.03421226471019821,26.787990735237564,23,Lunes
1,1,278,1.859816853366592,-21.7266203419759,19,Lunes
1,1,268,0.6016758939399176,-168.91511116199078,11,Martes
1,1,263,2.31025313005198,-153.8703995162223,10,Sabado
1,1,327,1.019930254777698,-118.84064227499336,19,Viernes
2,1,299,2.5282504327375057,20.54964267738953,6,Jueves
2,1,435,3.5088865658137034,44.738843153131505,23,Lunes
1,2,695,1.39598089729028,163.46641530145018,16,Viernes
1,1,633,2.914675191648138,-156.65317273809333,20,Martes
1,1,295,2.217616657064325,29.30115795364555,18,Sabado
2,1,702,4.236542320533006,38.35575015910012,20,Miercoles
2,2,890,6.618004981862187,-155.60235769463875,2,Domingo
1,1,521,1.0260922887080666,171.42605809443933,18,Viernes
2,1,368,1.137473674418735,-60.38539227300654,12,Domingo
1,1,167,1.007279072749816,16.489399447863995,22,Jueves
2,1,518,1.4518994401620116,71.79614556872038,23,Martes
1,1,943,3.3221006705017846,-166.29428663097363,19,Sabado
1,1,237,0.801618066729,5.845745857622278,18,Domingo
2,1,788,4.898975075420124,14.565280339636624,8,Domingo
2,1,336,0.6516243594547096,-0.960593883358246,7,Jueves
2,1,730,3.742818269177524,15.852710104006634,23,Miercoles
2,1,367,1.2942270920228682,-157.20993703602144,12,Lunes
1,1,432,1.703546658312913,132.58681297914708,7,Miercoles
2,1,900,2.5268733886587773,-146.43222120113555,10,Martes
2,1,435,0.904975333285216,88.43869582862774,18,Viernes
2,1,783,3.9183890542644577,146.57982154771915,18,Viernes
2,5,274,1.1157263393631622,-57.50366067401118,6,Miercoles
1,1,658,2.9804263860775806,-161.66910105175472,9,Lunes
2,1,378,1.6243112997694489,148.29535039734571,15,Martes
2,1,705,3.020982400965176,41.79575442809389,12,Viernes
1,2,714,3.2477942235458834,26.565935849224896,16,Sabado
2,2,168,0.7656367802881741,-136.62250614111863,14,Viernes
2,1,628,2.912846966986232,-72.81237968968449,19,Viernes
2,2,839,2.9076588019897636,149.98634227386782,0,Lunes
1,2,83,0.0004241749828731711,180.0,5,Lunes
1,1,772,2.0624887844726767,37.87217859019482,9,Domingo
1,1,500,1.0517599210492898,-168.18297921590553,13,Jueves
2,1,454,1.7542638003527409,7.427270985345089,19,Viernes
2,3,517,1.0015867168662296,-62.06645214163734,14,Jueves
2,1,346,0.8880968123123207,-82.36638094330245,6,Miercoles
2,2,121,0.7246698532986033,27.45427837233273,15,Domingo
2,1,610,1.1394362885376492,-25.37703637884179,8,Martes
1,1,901,1.882359229816036,-120.63917617891798,17,Martes
2,1,250,1.1901997940050602,42.367940673610896,17,Viernes
2,1,349,2.5767391216892896,28.762038021247548,4,Sabado
2,1,853,2.5671921417031007,-169.9301158110543,9,Lunes
2,1,817,1.6252048125607959,-120.18944656062544,19,Domingo
1,1,969,4.9044903252306655,-160.19560140401353,8,Viernes
2,1,492,2.337978839057269,28.558508881675053,8,Jueves
1,1,357,1.1646117738574604,-160.93395722019937,12,Jueves
2,2,551,1.1920093597299168,-29.28417111737113,17,Jueves
1,1,664,4.7195839233030465,31.988447823700515,0,Sabado
1,1,315,2.1300275370142594,-119.78502711820316,20,Sabado
1,1,538,1.660363016465668,152.0858934022303,22,Martes
2,5,273,0.6740317316501291,58.72045024085217,20,Domingo
2,2,627,2.122841896836213,163.75992621522298,6,Martes
1,1,801,2.3660569720956617,-112.64042985010276,8,Martes
2,2,277,0.3111740252131843,118.85121683605705,21,Lunes
1,1,388,1.4106481058209948,4.127650262766724,23,Viernes
2,1,656,2.5658754770626118,-154.2803529859278,13,Viernes
2,2,844,0.8300499155928486,72.75580841048301,15,Viernes
2,1,640,3.909106457641808,-145.24001273697132,8,Domingo
2,6,891,3.1483712129575068,72.09897607217539,12,Sabado
1,2,280,1.3281222482203934,-163.88087222288937,11,Domingo
2,1,949,2.389162888446663,-110.27925253739015,10,Jueves
1,1,273,0.9931383818044004,-102.62764652852869,9,Jueves
2,5,529,1.7648222002690086,145.06424505231809,4,Sabado
2,1,311,1.2387480391914745,53.59620470611638,18,Domingo
2,1,56,0.5806179174234649,-134.06474739234352,8,Lunes
1,1,462,0.8101832221891064,-55.67368278519765,17,Miercoles
2,1,269,1.3704514391074096,84.59562378185929,1,Domingo
1,1,254,0.9088965483919452,-39.43005946451748,22,Miercoles
2,1,487,2.169598389414073,-165.95482208458344,19,Lunes
2,4,434,1.9055559178974577,37.97566815358529,19,Miercoles
1,1,746,0.7894309111620327,-80.34617603449159,16,Viernes
1,4,342,1.2267620116386069,-130.02185089676874,11,Domingo
2,1,848,5.630414827882526,8.583931586894506,5,Martes
1,2,489,1.2477746257173992,-152.8254029461116,23,Sabado
1,1,700,2.0230700560359183,102.3411402051835,0,Lunes
1,1,321,0.8992515834545983,1.7610738232504917,21,Martes
2,2,206,1.0707019706132042,-139.44784507846651,11,Domingo
2,1,371,1.3739563645276944,-161.51280266992947,16,Viernes
2,5,453,2.9968024889325684,39.91825598462181,1,Jueves
2,1,456,1.8883370495266965,40.65679293872015,15,Miercoles
2,3,467,2.49905924850399,-122.53174757339168,21,Martes
1,1,245,1.1049160020369992,-112.14325442488683,16,Lunes
2,1,768,1.9260371712847209,69.6972934847565,7,Miercoles
2,6,935,1.285385058398113,-102.49744312964,14,Martes
1,1,285,1.3895515252581692,-5.464827094419526,23,Viernes
2,6,410,2.497843762022561,149.98012495371253,23,Sabado
1,1,769,1.7655244948352005,23.46404355170857,9,Jueves
2,4,248,2.441468540304586,31.810431110785913,9,Martes
2,2,180,0.5797866900586552,29.554352802562107,19,Viernes
2,3,580,1.384429381094384,-51.13092207801773,2,Domingo
2,1,292,0.0,0.0,21,Sabado
1,1,556,2.312305209415629,-120.96010273865423,5,Viernes
2,1,952,4.665616392561484,48.070248906330264,17,Sabado
2,1,698,3.6501918197106415,19.169598574707507,1,Sabado
1,1,318,1.9388799938770067,27.29161618738303,18,Sabado
2,1,420,2.0059779778710265,-165.42590272295882,7,Viernes
1,3,803,1.849512921154421,122.5443710059407,22,Sabado
1,1,396,1.650986815832342,113.12506620135308,21,Martes
1,1,713,3.6575316740234687,38.663647338429534,20,Miercoles
2,2,478,1.5186115401693954,-168.4763025545264,13,Lunes
2,1,813,5.971762926783768,-167.99740604283494,5,Miercoles
2,2,576,2.0135284450407287,59.510770645671606,18,Domingo
1,1,553,1.8594029832875345,20.38421881698796,16,Viernes
2,6,112,0.7295540345392616,28.183574320441977,19,Lunes
1,1,740,8.950599625430701,24.197832776696572,22,Lunes
2,1,704,2.912763355873047,169.05367289193984,21,Sabado
2,1,155,1.2356016589101944,27.871161315716602,6,Miercoles
2,5,139,0.9586902644722304,22.0361531840796,9,Jueves
2,1,980,3.5983478776379814,-156.51859258694012,12,Martes
2,6,286,1.31008044916129,13.274596744846086,14,Sabado
1,1,180,0.8630974432080065,-172.21170489176194,0,Jueves
1,1,541,2.4691495674565016,-140.73167690849925,13,Lunes
1,1,242,0.9701688339538056,-121.28978132202612,8,Domingo
2,2,561,1.9915208915532168,-18.436806175645987,21,Miercoles
2,1,366,3.5867958063418466,104.21238504764172,3,Sabado
1,1,305,0.358802918029464,100.97087623491564,3,Sabado
1,1,383,0.7709378735918893,99.8176692648848,8,Viernes
2,1,643,1.9356301339278468,-7.228980819636407,13,Sabado
2,1,470,2.3445953302013773,-177.70690384096318,1,Domingo
2,2,213,0.7131106029052677,25.922991947364274,12,Domingo
2,1,319,0.8800805009734998,-152.2379125850581,10,Viernes
2,2,695,3.2993529023640136,2.6437576009722723,15,Martes
2,1,990,3.438166145848258,-168.46843337968318,23,Sabado
1,1,827,5.201227524798972,-154.80266575525076,20,Viernes
1,1,514,2.0753183524223835,169.98040575412068,21,Martes
1,2,307,1.691178408163696,-159.8913588922418,19,Sabado
1,1,970,4.9823046386633285,125.16811797235373,2,Martes
1,1,644,1.9721082822514813,115.86828389490981,21,Miercoles
1,1,255,0.5664615491035032,-106.57459130693188,15,Sabado
1,1,917,5.255912450314201,-176.51434472769378,0,Miercoles
1,1,144,1.1128435851353138,-136.78159220814308,1,Domingo
1,1,453,2.0400819381078485,22.197065101141664,14,Lunes
2,1,935,0.6786958394523077,177.9365659668647,12,Lunes
2,1,235,0.0,0.0,23,Sabado
2,1,876,4.52972086297385,130.965530415691,2,Viernes
1,2,143,0.4862274790791643,178.71144258257712,22,Jueves
2,1,310,1.6708806660924496,12.549397746376984,5,Jueves
2,1,126,0.9464142489655888,45.16740775902336,1,Domingo
2,1,548,1.442703671869041,26.0350954112481,22,Viernes
2,1,903,6.5096127459545725,91.28905874174104,11,Viernes
2,1,409,0.8156218414149393,-175.16454073153915,16,Domingo
2,6,445,2.311302560113672,-148.59646545605975,11,Domingo
1,1,282,1.3071974947117662,24.821585323835354,17,Lunes
2,1,826,1.4333936130162284,-117.928627891732,12,Miercoles
1,2,412,0.7452334001209034,69.71577736622486,13,Sabado
2,1,192,1.0922952469900664,29.100477950500235,11,Domingo
2,2,298,1.0896209311287557,26.493508057290267,19,Viernes
1,1,809,3.9524969238895933,172.62326744210378,0,Martes
2,6,825,4.923502687717577,39.923706165222136,17,Martes
1,3,583,1.8090160054837008,175.92350917673062,15,Jueves
1,1,358,2.432982327206685,32.96634574318163,19,Lunes
2,2,630,1.4289768931778506,-18.591751765272967,19,Lunes
1,2,767,2.2827108095004225,47.257815482908065,18,Domingo
1,1,610,4.553650451285809,-156.99438377624452,5,Viernes
1,3,634,2.054859913981473,-31.867393861827765,21,Sabado
1,1,252,0.4986335005457026,127.82962478349377,20,Miercoles
2,1,113,0.5759178587160256,45.65498637108932,18,Jueves
2,1,478,1.720125432348845,133.5061982316789,19,Miercoles
1,1,380,2.449663768883436,23.967824082546137,21,Sabado
2,1,471,1.9375921560871867,-167.69521928350446,0,Miercoles
2,1,586,1.429968853748418,-107.14340081918706,11,Lunes
2,5,968,4.964711978580119,34.097469412391355,21,Sabado
2,1,703,4.266112301492154,6.4872707130192016,21,Viernes
1,1,485,1.2538040538658923,28.23927490875688,10,Viernes
2,1,442,1.2859541165863722,57.22446626458129,13,Lunes
1,1,466,0.9650265396467932,-39.911428894662826,12,Martes
2,2,237,0.9072809466146308,-160.721144070851,0,Sabado
2,3,519,1.7959950179770932,177.18998070847215,22,Martes
2,1,835,3.4761999795836647,59.117560039914075,2,Sabado
2,1,394,1.8271362624731733,36.865754863943614,20,Miercoles
1,1,853,1.3235431440898584,19.349336292301512,17,Viernes
2,1,858,2.7107529844159424,30.80005536666761,20,Sabado
2,2,474,1.6319906971029583,-10.500561647770336,8,Viernes
2,1,363,0.5686737207762342,2.8499759307588945,20,Miercoles
1,2,166,0.9528287885766642,28.39631287060801,23,Miercoles
1,1,145,0.7822213585104795,110.03949681933176,18,Sabado
1,1,179,0.5836895722014723,-39.616274848459156,13,Martes
1,1,270,1.5895935024190309,-153.43694118739637,23,Martes
2,1,395,1.1284311823690296,25.75426104490181,22,Domingo
1,1,322,1.080046853517417,37.83104943154658,17,Martes
2,6,727,3.32421830225782,11.146601107472856,16,Jueves
1,1,472,0.2528172130015591,3.3541476849289205,12,Martes
2,2,790,7.755890766052141,9.846954419023144,19,Miercoles
2,1,192,0.6536507430022166,96.33115025313604,16,Domingo
1,2,846,3.6335296040380918,57.67479443881529,22,Lunes
1,1,846,2.887078201585441,-16.078299040882357,0,Domingo
2,1,270,0.7623386035048589,158.48402178420878,12,Domingo
1,3,621,0.8635102562053882,120.32686405393284,13,Martes
2,2,405,1.4423986343266086,29.31290096925701,23,Viernes
